id	review
"2811_8"	"Hmm, is it right to compare Tiffani Thiessen and Mark-Paul Gosselaar's post Saved By The Bell acting? Of course it's not right, it's ridiculous. And is right to give this movie a `10' rating? Hahahahahaha... that's funny. This movie wasn't so horrible, though; better than I expected it to be. Made-for-TV movies are often so so so similar. So many of them have the same feel to them. This one had that same feel but it worked even though it was yet another tortured wife who's gotta get the b*stard in the end story. Before it started I had envisioned Ms. Thiessen as a vixen type 90210 seductress but here she was as innocent as Kelly Kapowski which was refreshing. Eric Close surprised me by playing his part really well. With some decent writing the director got a pretty good, convincing performance out of him without being at all cheesy. All in all it was somewhat interesting, definitely better than most TV movies. My grade: B-"
"7381_9"	"...this film noire set piece suffers from murky sound (at least, as shown on the inadequate equipment of both the Seattle and Maine film festivals) and murkier plotting, while Rickman suffers from an American accent, old tennis shoes and baggy sweats. Nonetheless, he has moments of stellar scenery chewing, and the film offers sinister ambiguity from Norman Reedus, the pretty Polly Walker, and a surprise ending (telescoped to frequent filmgoers), while affording a beautiful look at the physiography of both Maine and Rickman. Due out in video release (after a cable airing) in March. Not to be missed by any Rickman fan. Ignore the amanita hooey."
"9828_7"	"Of all the actresses in film today, Kristin Scott Thomas would be my choice if I had to select one for stranding on a desert island.<br /><br />I could watch her simply, say, sitting in a chair for a couple of hours. So it's difficult for me to be objective completely with respect to one of her films.<br /><br />However, I did enjoy this movie and its story, per se, more than that indicated by the average ranking among the many persons previously commenting on this site.<br /><br />Harrison Ford is not one of the actors, though, whose performances I enjoy most. But he's one of a handful who have reached the level of moving from 7 figures to 8 per film, so who am I to argue?<br /><br />Ford though is often droll in his acting style, and sometimes seems to be in serious need of an antacid and a shot of caffeine - and \"Random Hearts\" is in this grouping.<br /><br />His obsession in probing the losses, which both he and Thomas have endured with regard to their linked spouses, is understandable, given his profession as a detective - but not to the level presented here. Although not far, it crossed the line into the \"annoying\" category. <br /><br />However, most of the scenes after he and Thomas became involved were interesting and well-played.<br /><br />This film could have been a 9*, but I'd lower it a couple of levels, based upon Ford's overall performance, and and another, because it contained a bit more of the extraneous sub-plot elements than seemed required."
"7849_4"	"Perhaps the director was trying for another PIRATE (Good Garland and Kelly musical) -- but this lame musical epoch falls flat. Sinatra and Kathryn Graysons voices do not blend well -- and their chemistry together lacks spark. The premise of Sinatra as a sweet guy who tries to impersonate his late \"bandito\" father is okay, but he seems awkward in the role. What's amazing and wonderful here, is how Sinatra can take a rather insipid song and make it seem special -- his phrasing and eloquence as a singer make you want to hear it again. When Grayson sings the same songs it's hard to believe she's not singing something entirely different and not nearly as interesting. She has her big moment with \"Love Is Where You Find It\" which suits her perfectly and shows off her abilities. The photography is lucious and both stars look appealing as do the costumes and sets. Co-stars Mildred Natwick and J. Carroll Nash put lots of energy into making the impossible work. Aside from Sinatra's singing there is a strange menage-a-tois dance with Ricardo Montalban, Cyd Charisse and Ann Miller. It's fascinating and weird. Montalban and Charisse were a wonderful dancing team and this number is a real oddity."
"8174_4"	"OK, here's the short of it... this movie is full of corny dialogue, over the top acting, and a threadbare script.<br /><br />There are moments that intended to be very dramatic but simply come off humorous because of the over the top acting and poorly written lines. I couldn't help laughing at moments that were meant to be very serious. The bright spot in this movie is the circus. Seeing the circus in its heyday was certainly a treat.<br /><br />There are moments that come through as good. But then it nosedives right back into B-movie territory. I was tempted to stop watching it several times.<br /><br />I certainly don't know how it won best picture, however. It must have been a slow year!"
"9320_1"	"I don't know about you but i go to horror films to be scared and this was anything but scary, the movie had several chances to be truly scary and failed miserably EVERY TIME! Several of these supposedly suspenseful moments were haunted by some of the worst cg you will see this year, perhaps decade! I mean when i say the cg looks like daytime TV, I'm giving daytime TV a bad name, I've seen better stuff on the sci-fi channel. Who i really feel sorry for is the actors,(that they have their names attached to this film) they did a good job, i cared about most of the characters and i felt that their performances were quite good, but that was not enough to bring this movie out of the gutter. Whats really amusing is the reuse of some of the sets, if you have seen \"exorcist: the beginning\" it will be easy to spot the reuse of some of the buildings. However what i thought was the worst thing about this film, even above the cg problems was the main demon, he was just not scary in anyway, his form, the way he talked, he was extremely bland. all in all this movie was a horrible experience and i would have walked out of the theater if it weren't for my wife wanting to see the end."
"5747_7"	"This is a very \"right on case\" movie that delivers everything almost right in your face. I'm a Christian and liked the film in one way. It had some average acting from the main person, and it was a low budget as you clearly can see. It can be a bit long-winded, but the film has some quite nice cars that rescues it from a lower rating from me. As a Christian film it was quite good, but maybe a bit right-on in the message. The film works best on a big screen. *SPOILERS* The fighting scene with the two brothers can remind you of the fighting scene between the two brothers in the Christian thriller \"Mercy Streets\" starring Eric Roberts.*End of Spoiler* I give it a 7/10."
"11097_3"	"A confusing, senseless script with plot holes the size of the Eiffell Tower. Terrible acting by all involved - no exception! Laughable and cheesy dialogue. Lame attempts at humor and romance. Extremely cheap special effects. All this makes for a giant mess of a film, you'd best avoid."
"6472_2"	"This remake is entitled \"That Darn Cat\", but D.C. the cat is more of a sideline than the major character. Patti Randall was not likable at all in this remake either. She reminded me of one of those high school Goth jerks you read about who have been angry since the day they were born, so they end up opening fire on the rest of the school one day. The federal cop, Kelso was okay, but not as good as the one in the original. I guess Disney was trying to make Christina Ricci and Doug Doug (or whatever goofy name he has) into stars, but they don't hold a candle to Hayley Mills and Dean Jones in the original. I'm an animal lover and a cat lover and I don't blame D.C. for the remake being so much more inferior to the original movie. After all, they nearly cut him out of the whole movie. All in all, a very poor remake."
"1200_10"	"The songs are fantastic and the story-line is good. Like many other acting schools, mine also produced HAIR. For most hair production it's a golden opportunity to do nude, but my production was fully dressed... I don't think full frontal nudity in a movie or a play guarantees artistic quality... And so did the creators of the movie. The movie version is great with classic hits following each other while letting the plot develop to the chilling climax. A great cast of actors, dancers and singers."
"10125_4"	"I enjoyed the prequels, and found the relationship between Tucker and Chan previously hilarious. RH3, however, was a re-hash of the first two without the charm or humor. I think I may have laughed once - and it was during the NGs. Tucker was exceedingly annoying in this film, and his character didn't seem to have any purpose other than to bungle everything up in the most irritating way possible. Chan is always likable, but he seemed tired in this film. I was able to predict EVERYTHING - who the villain was, who the girl was, (SPOILER ALERT) who the good-guy-turned-bad-guy was, etc. I hope to see more movies from Tucker and Chan in their separate endeavors, but not in any more Rush Hour sequels. It's just too tired. I recommend a rental, but not a purchase."
"5422_10"	"I have only seen this once--in 1986, at an \"artsy\" theater in Minneapolis...but I remember it like I saw it a thousand times this morning. Hilarious (\"Sawing for Teens\", playing Scrabble with all \"e\" tiles), beautifully animated (taking off her eyes, shaking them back into position, then putting them back on), and poignant (the end of the world, the pettiness of a snit)...<br /><br />Required viewing for the human race. Calling this simply a cartoon is like calling THE GREAT GATSBY nifty typing."
"9889_9"	"This movie is hilarious, bright and insightful. Though perhaps the story would work well involving almost any ethnic group, the inherent Jewishness of the characters gives extra meaning to the bounty of wonderful dialog. There were so many social issues covered in the plot that for that reason alone it would have been worth seeing; -but the real treasure was in the warm laughter that spread throughout the appreciative audience. The medley of complex characters with their various strengths and weaknesses play out their roles with all the pathos and humor one would expect from the Shakespearean drama their lives seem to parody. This is a film about family; - about the often fragile, sometimes invisible binding together of diverse personalities and lifestyles, first among siblings and parents, and inevitably among the larger family of friends and even strangers. The technical aspects of the film have given the movie a pace and development that keep the viewer intrigued until the final scene. Peter Falk is amazing, as always, in his role as family patriarch Morris Applebaum. Strong performances by a fine cast include a surprise guest. Don't miss this movie!"
"7370_2"	"It's really a shame to see so many talented people involved in what's happen to be a very waste of talents. The plot is cliché. The directing is too self conscious and the characters are almost caricatures. One of the most disappointing aspect of this film is Gerard Depardieu's performance in the English version (this movie was shot in french and English at the same time). Although he is one of the best actor in the film, he gives the worst performance of them all. I must say that Bianca Gervais come very close though...<br /><br />On a more positive note I must say that the newcomer Juliette Gosselin gives an amazing performance in both version. Unfortunately that the only good thing I remember about this film...<br /><br />By the way I must apologize for my not very good English..."
"696_4"	"If you like to watch movies because they are pretty, you should be okay with this one. If you like to watch movies that start out with a good guy trying to catch a bad guy, then reveal clues to the motives of each throughout the movie, skip it. At the end of the movie i still didn't know why Stargher killed the women the way he did. When you set up such a ritualistic serial killer it would be nice to know where the rituals originated from. In Dreams was a similar pretty movie with a serial killer which also wasn't the best, but at least the whys of how he killed the girls was explained. They also hinted at a dark background for Vaughn's character but didn't explain, didn't really say why Lopez's child psychologist was so much better suited for this task than the rest of the people they interviewed, didn't give much of an explanation for the little kid's problem, etc. If the rest of the story is compelling, I don't care about details like how Stargher afforded all the fancy electronic equipment and underground chambers or why the FBI wasn't checking to see if he owned any other property or had access to out of the way places while they were waiting to see if the whole entering the killer's mind thing would work, but I do like to have a sense of what motivates the serial killer in a serial killer movie when he kills in such a complex manner."
"8609_4"	"I watched the world premiere of this on the Starz Action channel. They call it Vampires: The Turning. The plot was a little confusing. There is a voice-over in the introduction about an 800 year war, and I didn't quite understand. The movie is about a young couple somewhere in Asia (maybe in China, I don't think the movie specifies). The couple has an argument and Meredith Monroe runs off and is kidnapped by a biker gang of Vampires. The boyfriend finds a group of vampires that don't kill humans, and enters into a battle with the bikers. A human group of slayers somehow get involved, and the final fight sequence takes place during a solar eclipse. This movie is not related to either Vampires or Vampires: Los Muertos. Confusing, but decent action. Four out of 10 stars."
"11850_7"	"Plot: Ed and Alice are engaged. They live together and are living the dull life. He has slept around before meeting Alice. She has a lot less experience. She decides she needs to sleep around before marrying. He very reluctantly agrees they should both see other people for a while. <br /><br />At first he is not really into it. His wild days are behind him and he is simply content. Until one day Alice comes back and tells him she made out with some random guy; who of course starts to fall for her. <br /><br />Of course this is a BAD idea which causes extreme strain on the relationship.<br /><br />Good movie. You can see the train wreck coming but still good.<br /><br />Worth a rental."
"889_7"	"Spawned by the same Monty Berman / Dennis Spooner partnership which produced The Champions and Randall & Hopkirk (Deceased) - the latter retitled My Partner the Ghost for the US market - Department S remains a classic example of the action-adventure series which the UK produced in bulk during the late 1960s. Like those two shows, its internal dynamic of two guys and a girl might seem to indicate a progressive attitude towards equality (Dept S also has a black superior), but it's mostly facade: the launch episode, \"Six Days\", is barely halfway through before Rosemary Nichols is called upon to parade around in bra, panties and one (yes, one) stocking in order to extricate herself from a dodgy situation. Still, it's an interesting time capsule, even if the appalling fashion sense of Peter Wyngarde's character (which, amazingly, degenerated even further in the spin-off series Jason King) should definitely have remained buried."
"8695_2"	"From the English accents to the so unnecessary violence after violence. Showing Moses as a murderer. People who actually believe in the Old Testament will just sit there and shake their heads. I am not a religious person at all. But even i felt as though the writers of this movie were trying to turn us all against God and the Jews.When Moses picked up that rock and threw the first stone at the woman to kill her for committing adultery. I wanted to stone the writers. I can't believe in this day and age that Hallmark and ABC (Disney) would attempt to show such garbage as this. Don't we have enough problems in this world already?"
"4944_1"	"Come on? FANTASTIC DRAMA ON SCREEN? Are you joking folks? I wouldn't put horrible Molly Gross to play even in school play! Where did these people learn acting? Borrowing some papers from their neighbors actor? Terrible plot, awful acting. Heh ... why do you take us for an imbeciles? What can I say more. I understand this is an TV production and the acting is not supposed to be the one from Citizen Kane. But nevertheless they should try it harder in order to earn their money. And apart from that what can be said IN 10 LINES for a simple movie like this? U wanna article in the morning paper? To say what? Worse film in the decade? OK, you want it - you got it!"
"6899_8"	"I saw this at the San Francisco Independent Film Festival and liked it a lot. It worked for me as a slightly weird comedy, because I don't like horror, but there were only a couple of minutes I had to close my eyes.<br /><br />The dialog was good, the costumes and settings were not far off BBC-quality, which is amazing for an indie film. I liked the way the plot twists and even meanders, it kept surprising me in good ways. I even warmed up to the Willy Grimes character, who I quite disliked at the beginning. It would have been better if there'd been any motivation for the woman to be so interested in going to the island: that felt very much like a plot device.<br /><br />I am fond of Dominic Monaghan, and he did a good job at pratfalls, horror, and at the more thoughtful moments. Nice voice in the narration, too.<br /><br />This would be a fun and unusual date movie."
"3388_10"	"This is a great movie, all 3 were. The last one was not as good as the first 2 but it was made along time after and it was pulling at straws. But you want to watch it cause it tells the end of the story. Just not how we might think it should end.<br /><br />These movies made me want to be there to be in all the hardship, love, tears, and laughter that the people in this movie go threw. It is one of the few movies that is good every time you see it no matter how many times that is.<br /><br />There are some parts in the movie that the little kids wont understand and the older ones maynot be old enough to watch. but it is a great movie, spanning over 20+ years."
"1051_1"	"I got a kick out of Reynolds saying to his attorney, \"look,I've done a lot of shi%ty thing in my life, but I never killed anyone.\" Obviously he forgot about his career which slid down hill after he started making stupid movies like 'Cannonball Run.' Physical Evidence was originally supposed to be a sequel to 'The Jagged Edge' that Glen Close sanely rejected. The verdict is in, avoid Physical Evidence."
"431_2"	"This is a title in search of a movie. It's a pitch that sounded lucrative to some studio executive and the rest be damned. When this film was made there were still two things that CGI did not do at all well: people, and fur. Furry people were thus not destined to look good when rendered by computer. This is the only example I can think of where effects for a well-funded sequel took a giant leap back landing well behind those of the original movie. For the record, the design of the werewolves doesn't help a bit. The film-makers apparently couldn't decide between quadruped and biped, tried to do both, and wound up with a creature that looks equally awkward either way. The transformations are anatomically nonsensical and the end result with a relatively high forehead and short snout looks like a cross between Ron Perlman and a hyena. But back to the crass part. This is a movie which exists PURELY to cash in on its forebear. I am not a fan of Landis' original film but boy, does it look good in light of this. If you thought some of Landis' humor was forced try some of the excruciating attempts here. The bubble gum scene, the corpse humor, the dog that...you know, you'll just have to watch that bit yourselves. Thomas Everett Scott is on vacation in Europe with friends and decides to take a break from acting the \"ugly American' and bungee jump off the Eifel Tower in the middle of the night. This leads to him rescuing a young woman (Delpy - Julie it's not worth this just to become a star in America. Ask Rutger Hauer) from jumping to her death. She turns out to be part of a cult of werewolves who are plotting to...I'm not sure, something bad. Ghastly French stereotypes, gaping plot-holes, a muddled ending. No matter, the studio cared only that the title would likely fool millions of \"American Werewolf in London\" fans into handing over their cash. For the most part, happy to say, they were wrong."
"2353_1"	"Hitchcock is a great director. Ironically I mostly find his films a total waste of time to watch. I admire Hitchcok on a purely visual and technical level.<br /><br />First the positives. Hitchcock invented the notion of the probing camera. The curious eye that is able to withhold or search for information. It isn't exactly a new visual grammar but it was revolutionary then.<br /><br />Secondly, Hitchcock pretty much perfected the thriller and chase movie. He has an economical style and is always thinking of the audience. He gives them regular thrills, regular jolts of humour and regular shocks. In short, he anticipates the audience's base needs and plays them like a fiddle.<br /><br />Unfortunately, the base needs of a human being are mostly stupid. Food, sex, the thrill of danger and a little comedy. Hithcock caters for all these needs on screen, with the exception of food, which, judging from his size, he catered to off screen.<br /><br />It's this pandering to the audience that sabotages most of his films. A second downside is that most of Hitchcock's camera work and visual grammar are now common place. What keeps his films watchable are the simple economy of his tales, the intelligence of his camera work, and his skill at crafting tense action set pieces.<br /><br />So on to \"Saboteur\". This is a light-hearted romp in the vein of \"The 39 Steps\". It jumps from sequence to sequence, until it concludes at the typical Hitchcock final act set piece.<br /><br />On an emotional level, the relationship between the leads is not up to par with Robert Donat and Madeleine Caroll in \"The 39 steps\". Hence the whole story lacks a certain energy. The plot simply rumbles on like a machine, desperately depending on the addition of new scenes. And new scenes only bring us nearer the end, since it's not clear if the hook is the hero's escape from the police, from the villains or his action to stop the plotted sabotages.<br /><br />There are the usual Hitchcock logic flaws. For example, a guy with handcuffs frees himself using a car fan belt etc. (Why doesn't he just drive away in the car? Surely handcuffs aren't that restrictive? He's able to swim in them, after all!)<br /><br />If you want a better Hitchcock wartime propaganda flick from the 40's, I would advise you watch \"Foreign Correspondant\". They are both silly chase movies with a catchy finale, but \"Foreign Correspondant\" makes great use of umbrellas and tulips, something Spielberg rips off nicely in \"Minority Report\".<br /><br />7.5/10 - Some good set pieces. Beyond that, however, there's nothing much to sink your teeth into."
"5131_3"	"This movie obviously had good intentions. At the end there is a dedication to someone named Kellie who, as a viewer, I can only assume found herself in a situation similar to the one the movie depicts. Perhaps she made the \"wrong\" choice. That dedication is the ONLY redeeming quality of Love & Suicide.<br /><br />The movie becomes unbearable from the opening sequence. Once the viewer is already that irritated only about five minutes into the film, it's pretty much going to be downhill after that...which it was. I know the film was low budget and the camera shots were actually pretty good...unfortunately, everything else was horrid. The acting, the plot, the sound quality, the picture quality...the acting. I'm sorry but the acting is horrible. Beyond horrible. It's as if the actors are trying to act like people acting. That's the only way I can think to describe it. As I watched, I actually pictured the script with the stage direction in my mind. None of the movements were natural and none of the characters' reactions to one another fit. In short: the timing is WAY off. The timing of the entire film is way off. I'm no director so I know the limits of my knowledge but I really feel there had to be SOME way to convey the passing of time...until they explained about graduation not being too far away I was under the impression that the first portion of the movie had taken place over the span of a week...a month at most.<br /><br />All that being said, it's really a shame. This movie truly could have been powerful with a little tweaking. All the moments in the film in which we are supposed to feel something are obvious but only because the set-up is obvious (which is a bad thing). The moving scenes totally fell flat. For instance, when Kaye's brother takes his hat of his head and puts it on hers, we should feel the understanding he has for her, the innocence and protectiveness of the love of her brother...somehow it just doesn't come off that way. There are so many more scenes like this (for example: ALL of the fight scenes) and all they do is take away from the movie. All these things put together, Love & Suicide comes off as one long, cheesy, low-budget commercial."
"482_9"	"There are times I am convinced that The Mikado is the best Sullivan & Gilbert opera ever, but that is only so long as I'm not listening to Iolanthe. Be that as it may, The Mikado is probably the most frequently filmed of the Savoy Operas. (Yes, I put the composer first. Nobody says Hammerstein and Rodgers, or Hart and Rodgers, or Boito and Verdi, or What's-His-Face and Strauss. You don't even hear the names of librettists for Offenbach, Suppe, or Balfe. Gilbert was just the bigger name (and the bigger ego) at the time, so they put his name first. It's time that silly practice was put to rest.<br /><br />Anyway, The Mikado is a compleat S&G operetta. It has some of Sullivan's catchiest numbers, combined with some of Gilbert's cleverest lyrics. It has an interesting book and sprightly dialogue. It's got a wonderful degree of craziness. And it leaves the door wide open for elaborate and whimsical costuming.<br /><br />This particular production, filmed in a live performance in 1990, turns its imagination toward striking simplicity. Set in a British seaside resort toward the end of the Art Nouveau period, it throws over the japonerie of the original entirely. The result is costuming and setting in an eye-caressing medley of whites, grey, and blacks, accented by occasional bits of red (and less frequent uses of yellow and green). It takes some getting used to, but it's really spiffy. Of course, when the chorus tells you they are gentlemen of Japan, you would be right to exclaim, \"Oh, pooh. Bah!\" (Did I just say that?) It's most gratifying that this fine production is now on DVD. However, one caveat: the print seems to be photographed through a glass of imperfect clarity, so that the expected sharpness of the image is softened and ever so slightly fuzzy. The tendency to superimpose images is, alas, annoying. Why do people who are doing a really spiffy production want to muck it up with artsy-fartsy stuff of that sort? But it's the performance that counts the most. We may skip the overture, since although one is performed, Sullivan never wrote one. (True, it may be so he wrote none for any of the Savoys. But the Mikado overture doesn't even date from Sullivan's lifetime and was compiled by observing the techniques used in the others.) As for the rest of the operetta, it's first-rate and supremely funny.<br /><br />The Ko-Ko here is the estimable Eric Idle, who does it credit. There is a tradition of bringing a Big Name into the role. The was a U.S. TV production years ago in which Ko-Ko was played by Groucho Marx with mixed results. Idle's performance is delightfully quirky ... he does \"Taken from a county jail\" assisted by a tennis racquet. His \"I've Got a Little List\" is done as a speech to a microphone -- of course it has the usual updated lyrics, which are much funnier than the usual run of such things, and his delivery is positively hysterical. It goes on that way throughout.<br /><br />In this operetta, it's important to have a good Katisha; it's just no fun if you're not being bellowed at in style. This Mikado has a fabulous Katisha in Felicity Palmer, in her way almost as Big a Name as Idle. She bellows with the best of them in a wonderful rich contralto ... wonderful, especially, for a soprano. And her costume...!!! (Not to mention her recital with Franz Liszt, apparently, accompanying.) Nanki-Poo is played by Bonaventura Bottone. I have trouble getting around is somewhat un-Nanki-Pooish chubby shortness -- but is voice is undeniably a solid, rich addition to the vocal palette. There is a nice touch during \"A Wand'ring Minstrel\", where the chorus reacts with distaste to the mention of \"his nancy on his knee\" -- bear in mind the Mikado's decree about flirting. Be that as it may, Bottone is a fine singing actor and if his appearance doesn't put the best face on Nanki-Poo, his performance does.<br /><br />Yum-Yum (Lesley Garett) and her friends are appropriately pretty and silly. She and Bottone do lovely duets. Pish-Tush (Mark Richardson) plays his persona as something a blageur and does it very well. Poo Bah (Richard Van Allan) is wonderful as a stuffed shirt out of water ... a role later done to death in American sitcoms (you know: haughty butlers forced to cater to bratty children -- that sort of thing). The Mikado (Richard Angas) is bloody marvelous, with an imperious voice at absolute variance with his ridiculous lyrics.<br /><br />I don't recommend you get this as your only Mikado. Get a good traditional production as well, so you can see what Gilbert intended (more or less) in terms of staging. That being said, I'll watch this one twice while viewing any traditional bit once. On the whole this is a terrific offering, a vocal and visual delight, with delicious over-acting. It's a DVD to treasure, with dervish-like maids, tap-dancing bellhops, and all. Watch for the bellhops with signs."
"1283_10"	"Christopher Nolan had his goals set on Following in a very narrow direction, and in that direction he pulled off something that reminded me of the kind of great little 'poverty-row' movies the likes of Ullmer directed back in the 40s. Only this time, he's able to implement touches of homage- things like black and white photography (a given due to the shoe-string budget but also essential to the dark crevices these characters inhabit) and casting of the actors (the John Doe lead, the slick male counterpart, and the beautiful-in-a-gritty way femme fatale)- while keeping it in the realm of the 90s underground indie where for several thousand dollars and specific choices in locations and music and such anything could be possible. That, and as well in the film-noir mood Nolan also puts together a cunning web of a plot, maybe even more so than Memento. Where the latter was a work of a psychology unfolding by way of a plot enriched by looking to the past inch by inch, here the non-linear structure serves the purpose of showing how far someone like Bill can go through as dark a path as Cobb, only in an environment where keeping on your toes is not for someone who's not really twisted and into the deeper mind games Cobb is.<br /><br />Of course, the whole act of following someone becomes the main thrust of the story, and going into it I wasn't even sure where it would lead, if it might be some kind of stream of consciousness ala Slacker where Nolan would lead his character along to one urban British person to another. But the establishment of the ties of Bill to Cobb are done in a quick and excellent way, as we see right when Cobb approaches Bill at the café to ask what he's doing following him tells almost all we need to know about both- that, and the first robbery he brings him along for. What seems to soon be a good score on the horizon is really all one big set-up by Cobb and his lady (just called 'The Blonde', maybe a too-obvious homage to noir, but why carp). But this is revealed in a way that actually truly had me guessing, as the manipulation of the narrative worked all the more to arouse questions not so much of why but of how. The density is brought out all the greater due to the actors understanding of their essential points as characters, with Alex Haw being brilliant as a true sociopath who can barely mask his 'deep' ideas about what it is to really take pleasure in a burglary, and Theobald with that demeanor of someone who can never be as smart as he is in what he really does, but is more intelligent in that naive way that stands no chance in the dank environment such as this; Russell almost makes it too easy, even with a face that would send Ana Savage shaking her head.<br /><br />Meanwhile, Nolan is also on the ball with his style as a cameraman, keeping nothing in that doesn't add to ambiance and suspense, with the fade-in/fade-outs not too quick to leave a lasting impression, but enough to add to the 'this-could-lead-anywhere' logic of the script. He follows it in hand-held form as if he knows where his limitations lie, and yet is fantastic at keeping the essentials: close-ups when need be (one I loved is Russell's face in a small mirror), and a fairly simple techno track that never detracts. Sometimes, as mentioned, the line between seeing something in 'present-day' and seeing something that is as everlasting as a solid pulp story of low-level criminals with mind-games and moral ambiguity is always never totally clear, which for me is practically irresistible in its dark way. Simply put, this is one of the great calling cards I've seen from a filmmaker in recent years, and should hopefully be something that future fans of Nolan's other work can look forward to to discovering. Or even to those who think that noir has gone to the rapid-editing and big-gun-firing dogs of the mainstream (even in independent films) it's a bright little 71 minutes."
"10884_1"	"I have seen a lot of movies. In fact I love B horror movies, they are one of my favorite genres. However this \"Garbage\" (I refuse to acknowledge that this was given the honor of film) was the worst piece of crap I have ever had the torture of watching. I actually signed up on IMDb purely for the fact that I needed a way to at least voice how awful this \"Garbage\" was. I have watched \"Films\" (They at least deserve the honor) done in basements by High School students that were better written and directed. I have nothing but pity for the poor actors in this \"Garbage\" because they were just trying to earn a pay check. They will now and forever have this stain on their records like a virgin who was raped and given Herpes! If Writer/Director John Shiban has any dignity left at all, after obviously fellating countless people to get this made, he should never allow himself near a camera again and try applying his so called \"Gifts\" to something more suited for him....Like mopping the floor of a Peep Show!!!!!!!!!!!!!!!"
"221_9"	"Police Squad! (1982) was a funny show that ended too soon. But I guess it had it's run before it got too repetitive and unfunny like so many American television shows. The geniuses behind this funny show were the team of Zucker, Abrahams and Zucker. Every since his straight act in the comedy hit AIRPLANE!, Leslie Nielsen has found a new career as a comedian. In this short lived t.v. series he had the chance to play the straight man in a wacky comedy once more. The bizarre titles to each episode gave away the ending. But Lt. Drebrin (Leslie Nielsen) got into so many weird cases that they have to be seen to be believed.<br /><br />Tooo bad they never released this on D.V.D. If a show needed to be re-released it would have to be this one. A whole new generation is waiting to see this show!<br /><br />Highly recommended!"
"8688_3"	"The VHS cover for The Evil Below makes it look like a cool underwater horror flick. Sadly it's closer to a boring adventure flick and has no real horror elements. It starts off with some divers who get attacked and we see a bit of blood, but that's the only blood in the entire film.<br /><br />The Evil Below isn't the worst around, but for a horror film it is tediously boring. The acting is decent and to be honest the only thing that keeps you watching is the developing romance between the two leads. There's a few nightmare sequences where it just seems like the director didn't know what to do. I manged to sit through it all (just about) but I wouldn't recommend this film to ANYONE. Horror fans might want a copy for the cool VHS cover, but it's best left at that."
"9891_10"	"I understand \"Checking Out\" will likely be released in Theatres in the USA in June 2006, and on DVD in November 2006. My recommendation is to not miss \"Checking Out\"!! This Comedy Film will entertain everyone, who will all relate to the characters, family relationships and multiple social issues that are portrayed. \"Checking Out\" will make you laugh throughout with quick fire clever humor built into almost every line, and may make you poignantly cry in a touching positive way as well. <br /><br />The subject of suicide is dealt with in a comical way, that at the same time may help people considering it understand the impacts this act may have on those their life has touched and on those who love them. Lets hope that \"Checking Out\" can have a positive impact and help prevent those considering suicide from acting it out, especially in the 16-25 age group that has the highest rate of suicide in the USA. <br /><br />The script is wonderfully written, perfectly casted, and loaded with synchronicity and meaningful flashbacks in time, whose significance become more apparent throughout the film and especially at the ending. I believe the script is worthy of an Academy Award Nomination for \"Best Screenplay, Play to a Movie\" ( The Phoenix Film Festival honored \"Checking Out\" with a \"Best Screenplay Award\" ).<br /><br />The cast is loaded with great actors that out do themselves, and have a long track record of great performances, acting award nominations and wins. I feel Peter Falk's performance in \"Checking Out\" is worthy of an Academy Award Nomination, and is the most challenging and wide ranging of his career. Laura San Giacomo's performance and chemistry with Peter Falk as her father is masterful, and was recognized at the Palm Beach International Film Festival with a \"Best Actress Award.\"<br /><br />Even the teenage characters in the movie shine and are played by young acting phenoms Dan Byrd ( Movies: A Cinderalla Story with Hilary Duff; 3 Young Artist Award nominations, Won 1 ) and Mary Elizabeth Winstead ( TV: Monster Island, Wolf Lake, Passions, Touched by an Angel; 2 Young Star Nominations ).<br /><br />Director Jeff Hare and Producer Mark Lane wonderfully develop the characters, their interrelationships, and the story line of this entertaining, enjoyable yet complex script.<br /><br />The film editing keeps the pace of the film moving quickly, only appropriately slowing in the poignant scenes, so that the audience will never loose interest from the beginning to the end.<br /><br />Don't miss this film that you can take the whole family to see and all will enjoy it."
"705_10"	"This movie was very good. I really enjoyed it. Tom McCamus' performance was excellent and very believable as the consumptive son Edmund. I also enjoyed the set design (house) and the costumes."
"5604_1"	"What a production, what a waste of screen-time and money. Here is what some european so called producer think, of a scifi movie. Take former model, Alexandra Kamp, pair a with an US c-class actor and get one of film business most notorious producer Harry A. Towers. Towers then finds some obscure munich based prod. house, Tandem communication, Rola Bauer, and then mix it all up with no script whatsoever and you'll get \"Sumuru\" - a priceless gem among the worst movies ever done! Get a live people, and do something else, whatever you do, no movies please!! To top everything, producers went to South Africa for filming, what you see on screen is one giant sand hole, where the \"action\" takes place, between extremely bad actors and extremely bad fx that any film student would do better."
