id	sentiment	review
"905_1"	0	"An unmarried woman named Stella (Bette Midler) gets pregnant by a wealthy man (Stephen Collins). He offers to marry her out of a sense of obligation but she turns him down flat and decides to raise the kid on her own. Things go OK until the child named Jenny (Trini Alvarado) becomes a teenager and things gradually (and predictably) become worse.<br /><br />I've seen both the silent version and sound version of \"Stella Dallas\". Neither one affected me much (and I cry easily) but they were well-made if dated. Trying to remake this in 1990 was just a stupid idea. I guess Midler had enough power after the incomprehensible success of \"Beaches\" to get this made. This (predictably) bombed. The story is laughable and dated by today's standards. Even though Midler and Alvarado give good performances this film really drags and I was bored silly by the end. Stephen Collins and Marsha Mason (both good actors) don't help in supporting roles. Flimsy and dull. Really--who thought this would work? See the 1937 Stanwyck version instead. I give this a 1."
"1349_8"	1	"RKO had a reputation for making folksy, homespun pieces of Americana.<br /><br />Anne Shirley (as Dawn O'Day) had been in films since she was a toddler. By 1933 she was in limbo - having played Ann Dvorak as a child in \"Three on a Match\" (1932) and a \"flower girl\" in both \"This Side of Heaven\" and \"The Key\" both in 1934. George Nicholls Jnr remembered Anne's work from a previous film and that's how she got this part. She also adopted Anne Shirley as her stage name. The memorable stories are there - Lady of Shallot in a leaky boat, the \"stolen\" brooch, the \"red hair\" incident. Anne was so right for the role of the chatty, heartwarming orphan. She was heartbreaking in her intensity, her eagerness to please and also her fiery temper. O.P. Heggie was wonderful as the understanding Matthew Cuthbert and Helen Westley was fine as the firm Marilla. Tom Brown was an excellent Gilbert Blythe. Gertrude Messinger, who had also been in films as a small child was fine as Diana Barry. Sara Haden proved she could play someone other than Aunt Millie in the Andy Hardy series, was Mrs. Barry."
"7317_2"	0	"Having read the other comments on this film, I would like to share my own view that this is one tough movie to see unless you are a total Brooksophile. I am not.<br /><br />When looked at by a purely objective observer, the film is an unbalanced narrative that presents us with more undistilled neuroses than are capable of being absorbed in one sitting. It is quite difficult to watch. The Brooks character (Robert Cole) is so unsympathetic and unpleasant that it is hard to relate to him---let alone root for him as he stumbles from one dysfunctional self-absorbed situation to the next. And he should NEVER do a topless scene and expect to be taken seriously in a romantic context. No man could have that much exposed foliage and be supposed to turn on a babe like Kathryn Harrold----unless, of course, he is Albert Brooks in an Albert Brooks-controlled production.<br /><br />\"Modern Romance\" has its amusing moments-----but they are fragmentary and infrequent. More often than not, I felt as if I were on a confined journey with a thoroughly dislikable person and wishing that it would end already. It confirms the problems that can develop when too much control of a film is placed in only one person---someone who lacks the self-discipline to be able to step back from it and see what is clearly happening.<br /><br />As most people probably know, James L. Brooks, who played the director in this film, is in fact what he portrayed. Six years later, he cast Albert Brooks in the very successful \"Broadcast News.\" James showed us how Albert can shape a credible and entertaining comic performance. Albert allowed us to see James (generally not cast as an actor) do a rare comic turn in a surprisingly effective manner.<br /><br />Fans of \"Modern Romance\" will by now have moved on to the next laudatory comment about it. To you I say-----there is enough pain in the world without having to find it in a film intended as an entertainment."
"3767_9"	1	"Go way back to page ten of this review section, and work your way back up. Go ahead; I'll wait.<br /><br />Done? Well, then you've probably noticed the same trend that I have. You could nitpick all day long about the lame jokes, dated timing and obviously derivative plot points and shtick in 'Bogus', but this movie seems to be one of those 'hate me now, love me later\" flicks.<br /><br />Bill and Ted's biggest problem was that the original appealed to those 80's kids who followed the tends and considered themselves on the cutting edge of fashion. That worked fine for the original, but obviously bombed in 1991, when no self-unrespecting slacker would be caught dead wearing anything but flannel or admitting he liked anything about the 80's. As Ted would put it: \"Dude, this is a totally deep hole. Wanna play 20 questions?\" <br /><br />They say nostalgia goes in 20 year cycles, and that certainly seems to be the case here. Here in 2010, those of use who grew up with Cindi Lauper and Megadeth are beginning to look back to appreciate some of those pivotal films that (like it or not) made us who we are. If you're one of those who look at 'Bogus' as if it were an outdated (\"Fa gs!\") ripoff, then you're missing the point and probably spent six years growing facial hair, wearing flannel and looking like you just crawled out of bed.<br /><br />In self-referencing its own origins (the Star Trek episode\" and and time traveling with a phone booth), B&T makes no attempt to hide its creators' love for homage. Quentin Tarantino, anyone? I'm not saying 'Bogus' is 'True Love,' but I do think it needs to be appreciated for what it is: a fun snap-shot of our society at a time before child psychology, Ritalin, anti-smoking ads, terrorist paranoia and the proliferation of media fear-mongering. <br /><br />So, for all of you B&T haters out there...turn off your Screaming Trees CD, get that hair out of your face, go to the beach and lighten up. Narcissistic depression and intellectual ennui are SO corporate."
"9696_8"	1	"I'm no fan of newer movies, but this one was a real pleasure to watch. Adults and children could watch it together - how unusual! My aunt liked it, too. It had laughter, tears, love, adventure, special effects, good actors - and a talking parrot. It reminded me of a favourite, The Wizard of Oz. The hero, Paulie, an intelligent parrot, is separated from his home and family and goes through many adventures, temptations and disappointments, always keeping in mind his resolution to find his friend, Marie. Highly recommended."
"10582_3"	0	"At first I was convinced that this was a made-for-TV movie that wasn't worthy of primetime. But after a few minutes of dumb-struck awe, I realized that there was at least comic value in the over-the-top stunts and c-movie acting. This movie would have gotten a 1 if my wife and I hadn't laughed so hard as we watched it in wonder that the actors could keep a straight face. It was like a less-funny spy version of The Big Hit (I laughed so much I actually bought the Big Hit DVD) with even-worse acting. We were disappointed that Nick chose to marry Elena, and not Jim, after all of the hugging and high-fives. A few rum and cokes will definitely help it go down easier."
"1187_3"	0	"Nope, I am just not going to get with it here. I refuse to go along with the program. Don't you supposed that perhaps this movie is just a tad over-rated? Look at the reader comments and their star ratings: Most are 6/10, 7/10 or better. I think this is an instance when the ratings may say more about the people rendering them than the movie itself, which is unique. How many other sex fantasies about simulated bestiality complete with horse couplings have become mainstream hits as catalog DVD titles? I watched this movie with a pervading sense of anticipation, expecting fireworks, and instead got someone popping a Gucci shopping bag. It looked great, but once the thrill had been spent even the twist ending didn't do much to save it.<br /><br />The film's background story says it all: Director films about 25 minutes of borderline hardcore fake bestial sex for another movie, is informed the footage will not be appropriate, sets it aside, waits two or three years for a smattering of critical acclaim to build up, then constructs an entire feature around that 25 minutes, filming roughly 70 minutes of otherwise unrelated, excruciatingly boring footage and inserting the 25 minute chunk in as a dream sequence. That the 25 minutes of film in question is strikingly odd, original and shocking in a deliberate, calculated manner goes without saying. But we aren't here to evaluate that 25 minutes alone, we must consider the entire film, and ask ourselves why people are so enthusiastic about the movie? Or are they just enamored by it's background story and history of having been banned by people who were stupid enough to be offended by it?<br /><br />Perhaps it is an anti-clerical agenda that appeals to them. Hating the western religions of catholicism and Christianity is one of the few remaining socially acceptable bastions of intolerance -- Just today it was revealed that the BBC routinely skews their broadcasts with anti Christian & anti Western sentiment in the furtherance of political correctness. You can say anything you want about the Bible, pedopheliac priests, the institutionalized cruelty of the church, and how much white men and their inhuman religions suck the dimpled skin off a golf ball ... But say one negative thing about non-westernized religions, and you are toast. This movie was tailor made for such a sentiment, with a wrinkly old dried up priest who has an entirely unwholesome on screen relationship with two pretty 14 year old French boys complete with inappropriate touching, fawning, fondling, fumbling, groping, and patting of the backsides. Ewww.<br /><br />And then there is the horse couplings, photographed in such fetishistic closeup detail that portions of the film could be used as visual aids for a biology class on animal husbandry. Yes I understand the thematic relevance of the imagery -- large animal phallus's with a wealth of reproductive fluids just waiting to be unleashed like fire extinguishers -- but if I wanted to watch horses, you know, do it, I would like go live on a farm. Having their genitals in my face is about as entertaining as watching someone use a bathroom.<br /><br />Is this movie just a sort of artsy diversion for social deviants? Probably, though I will grant the artistic execution of most of it, filmed in a kind of arty Euro detail that even has a dappled forest pond right out of a Monet painting, complete with a spanning arched bridge. And the ending (which even I managed to be surprised by) does sort of wrap it all up into a neat if distasteful package. But you have to remember that there are certain things that cannot be deconstructed for their design elements and many artists are guilty for exploiting them in their work to lend a sort of gravitas that would not have been achieved without it. That isn't fair, and even Clint Eastwood has fallen prey to the urge with his new movie about Iwo Jima. Whether or not his film is any good stands as a separate consideration from whether or not that battle was a noble cause fought by men who were heroes. The problem is that most people will not be able to separate out the two aspects of the movie and will be lining up to give it Oscars because of it's noble message -- not because it is a particularly good or original movie.<br /><br />While it may seem like an odd parallel, I see one with THE BEAST: How can anyone not see the basic beauty of nature in the sight of two horses mating? And who cannot see the logical culmination of the repressed sexuality from fairy tales in the film's explosive set-piece where Beauty and the Beast finally do the nasty? Somehow I managed to miss both points, and am delighted that I have seen this film so that I can trash it as being what it really is: 25 minutes or so of eye opening over the top adult fairy tale imagery surrounded by 70 minutes of skull drainingly boring artsy-fartsy Euro Trash dreck about some guy getting a haircut, and a great ending. It's art for sure, but it sucks hard.<br /><br />3/10"
"9792_2"	0	"IT SHOULD FIRST BE SAID THAT I HAVE READ THE MANGA AND THEREFORE MY ARGUMENT IS BASED ON THE DIFFERENCES.<br /><br />This anime greatly disappointed me because it removed the comedy and high quality action of the manga and OVA. What it left behind was merely a husk of what it could have been. Many of the characters lacked the depth that is seen in the manga. Alucard is not the sympathetic character that secretly wishes for death. Walter's story lacks the betrayal. And the Nazi villains that plot to engulf the world in war are completely absent. Instead, the anime provides the Gary Stu villain Incognito who is defeated against what appear to be all odds.<br /><br />My primary complaint is not that the anime diverges from the manga, but that it does such a poor job."
"3424_10"	1	"The information contained in this movie is somewhat familiar to many who have been paying attention to the news lately. The Walter Reed scandals show a small part of the fact that we are not doing a good job taking care of our injured heroes when they return.<br /><br />What this movie further shows is a truth common to all wars. The psychological trauma that soldiers suffer while engaging in war and the difficulty they have when returning to civilian life. They are not just changed or affected, they are different people and most do not know how to deal with that as they do not know themselves.<br /><br />Finally, this film shows what the military does to our young men in women in getting them ready for war and the policies and practices that they have to follow in prosecuting war that leads to all the psychological trauma.<br /><br />We have over 3000 dead soldiers in the four years of this invasion; but we have many tens of thousands that will suffer lifelong physical and psychological trauma because of this war. It doesn't matter what side you are on, it behooves you to know the cost of war to decide if we should be in that business. This film illustrates the costs to the men and women perfectly."
"6625_1"	0	"this is the first time I'm writing a comment on a movie on IMDb. but i had to write it for this one. its 3 hrs of unadulterated torture. from the starting u get the idea that the movie is gonna be bad. the acting is pathetic. I'm a big fan of Ajay devgan (loved him in bhagat singh) but he is at his worst in this movie. amitabh seems to have worked hard for this one, but somehow the fear is missing. prashant raj is a non actor. and the most irritating part of the movie is nisha kothari. i have no clue why the director took her in this movie. the background score is repetitive. somehow i felt that ramu tried to repeat a sarkar, the color theme, the background score, the camera angles, but it didn't work. PLEASE Don't WATCH IT"
"4717_8"	1	"How can anyone not love this movie ? I think it's a hilarious spoof of all the old gangster movies; if you've never seen them, watch this instead. Michael Keaton has a ball in this role as anything goes. One guy mangles the English language everytime he talks and Griffin Dunn plays a clueless D.A., but my favorite role has got to be Joe Piscopo. He has all the best lines. Danny DeVito, Alan Hale, Ray Walston are in this star-studded movie that lampoons gangsters a lot funnier than \"Mafia\" did for the criminal underground."
"2126_1"	0	"Jason Alexander is a wonderful actor, but it's ridiculous to cast him as a cuddly romantic lead. The fact that he dances so well, croons so effectively, and throws himself into the part so completely somehow just made him seem all the more creepy. In his more cutesy moments (with the girl in the train station, in the final number with Rosie), I couldn't take my eyes off him he was so repellent. You keep expecting him to drop the nice-guy act and start snarling. Vanessa Williams was the real star, the only performance that was better than the 1963 movie. By the way, if you see a production of the stage musical, the 1963 movie and this 1995 movie, you'll see three versions that have more revisions (different songs, same songs assigned to different characters and in different situations) than any other musical I've ever seen."
"8489_9"	1	"I teach Japanese for an online high school and I include cultural activities so that the students can learn about the country as well as the language. And watching \"Gung Ho\" is one of the requirements. The students can either buy or rent the movie. Stereotypes or not, this helps the students to see that other people view the world and their lives differently than we do. Many of my students have told me that they enjoyed the movie so much, they are going to get a copy for themselves. It is really interesting to see what we value in this culture and what they value in their culture. I just wish I could get a cleaned-up TV version. I'm not really into the crude language the auto workers use all the time."
"10582_10"	1	"It has singing. It has drama. It has comedy. It has a story. It's one of the greatest movies ever made ... period. If you can't enjoy this movie, then you must be either asleep or in some kind of mental disarray. In \"Yankee Doodle Dandy\" James Cagney sings and dances his way to an Academy Award; but in this movie he is BETTER! This is James Cagney at his quisessential BEST! He's fast with the one-liners! He's fast with his feet! It's nonstop action. And the song-and-dance skits are classics, especially \"Shanghai Lil.\" And the supporting cast is great; and the entire movie is upbeat, fast moving, and exudes confidence. And even though this movie was made over 70 years ago, it's still watchable, even today. And of course, this movie features Miss Ruby Keeler (who was married to Al Jolson). She is the perfect partner for James Cagney ... and Dick Powell too! If you like upbeat, fast paced movies, with lots of singing and dancing, this is the movie to watch."
"8231_2"	0	"MAY CONTAIN SPOILERS...BUT DOUBT IT CAN ACTUALLY BE SPOILT!!.<br /><br />Five Across The Eyes can be summed up in one word....Amateurish. This film tries it's best to be different from most films by the 'Blair Witch' type of filming....it doesn't work....it just ends up looking and feeling like somebody had a cheap video camera, a van and decided to make a movie. The story has no explanation, the protagonist is given no real motivation (and looks like a lesbian wearing a power-suit compared to the five girls) and there is no violence to speak of...just the sounds of screaming and crunching. The whole film takes place inside a van which means decent scenery is out of the question. The five girls really do their best with what they've been given but on the whole come across as pretty terrible actresses...although with the material given it's hard to judge if they can actually aCt....they spend THE WHOLE movie screaming, squealing and whimpering....so much that half the time it's hard to make out what was said and the cameras are so bad it's actually hard to tell who said it. This video paints itself as a violent torture film but is in fact just five girls in a van screaming in terror...that literally sums up the whole movie.....we then get to the end after what seems like 5 hours of constant screaming and all five girls are still alive... with one minus a finger. The only thumbs up(get it...finger....LOL) is for the poor actresses who tried hard and probably lost their voices(and their pride) after making this terrible movie. Do not judge this by the poster....you'll be very let down."
"3814_1"	0	"I can see little girls enjoying this show, but calling this a family show is ridiculous. I'm amazed how well remembered it is after all these years. It's an extremely unfunny and stupid show about widowed father of three living with his dead wife's brother and his stupid friend from school, and others as the seasons go on. All of the plot lines generally have a really dumb lesson. In the middle of each episode somebody is mad at somebody else and each episode they make up and it ends on a light unfunny joke. As for the actors, I didn't like them either. Bob Saget was painfully unfunny as the dad with the mom responsibilities. Dave Coulier is a one note joke 30 something year old that does cartoon voices and acts like a kid, and he's horrid. John Stamos was the most tolerable character but he was so clichéd it was hard to watch him. The oldest girl, DJ, on the show was a genuinely bad actress and showed no emotion ever. The middle girl Stephanie was too clichéd as the annoying little sister. The youngest girl Michelle showed what bad actresses the Olsen twins were. You can always tell when they are switching them off. The plot lines to too many story lines were so unrealistically stupid it's cringe worthy. This is a \"family\" show that tried to replace any good substance with cuteness and love, and though those are needed for a show about a family they overdid it way too much. This will be remembered as my least favorite sit-com from the 80's and 90's.<br /><br />My rating: Terrible show. TVG 30 mins."
"2825_9"	1	"This film was quite a surprise. I wasn't expecting much, to be honest. Greta Garbo's first Hollywood film? So what? Probably something rough and with the usual exaggerated arm-waving and facial contortions that low-grade silent films so often show.<br /><br />Well, was I mistaken. Greta Garbo must have just shocked the studio people as much as she did me, because this film made her a star, and deservedly so. She instinctively understood the power of just standing still, or of simply holding a meaningful expression for a long, lingering moment so its effect could be felt and not just seen. I kept thinking to myself, how did this modern actress get into a creaky silent film? She was just years and years ahead of her time.<br /><br />The story isn't all that interesting, it is the usual tale of love found and lost. It is only the performance of Garbo as Leonora, the poor village girl who makes good in the big city and then returns to get the man who got away, that gives it life. Co-star Ricardo Cortez is serviceable, but his character is never really developed and he is demeaned by the script throughout. At one point he is made to wear Garbo's clothes, leave in a huff, then ignominiously return and give them back. And let's not even talk about his horrible final scenes with Garbo and then his wife. Way too ordinary, he didn't have much of a career after this and I can understand why. But he suffices as the somewhat mystifying object of Leonora's obsession.<br /><br />There is one utterly fantastic line in this film that just says it all. \"Leonora, you are becoming conspicuous.\" Yes, conspicuous indeed.<br /><br />If you really want to know what it's all about without seeing the whole film, just watch the last 30 seconds or so - Garbo's glance as she sits quite alone in her luxurious car says everything. \"She must be so happy, she has everything she wants\" - yes, Garbo's face says it all about that. I have to see this one again, Garbo is just amazing."
"11842_10"	1	"I thought this movie would be dumb, but I really liked it. People I know hate it because Spirit was the only horse that talked. Well, so what? The songs were good, and the horses didn't need to talk to seem human. I wouldn't care to own the movie, and I would love to see it again. 8/10"
"6030_10"	1	"I know that this is an unpopular position concerning Zabriskie Point, but I LOVED this film. I know, I know - I can legitimately be called an Antonioni fanatic. I love L'Avventura, I love La Notte, I love L'Eclisse, I love Red Desert, I love Blowup, and I love Professione: Reporter (aka The Passenger). The only Antonioni film that I don't love, the only one I've ever given less than an 8/10 (and one of only three that I have given less than a 10/10, La Notte and L'Eclisse being the other two, though I fully acknowledge that I have to see both of them again), is Beyond the Clouds, which can fairly be called an awful film. However, there is not better awful film, if you catch my drift. So if you're NOT an Antonioni fan, you should only logically ignore me. If you are even a casual fan, though, and you are wondering whether this particular film, whose name, when spoken, is often followed by<br /><br />a spit, which is generally despised by even Antonioni's admirers, is at all worth seeing, the answer is YES.<br /><br />Okay, the reason that people tend to hate it is because 99% of film watchers care ONLY for the narrative of a film. Well, that's not exactly true. If a film is amazing in a particular aspect, say acting or cinematography or direction, and just decent in its narrative, film watchers might very well love it. But a film can be the most amazing visual masterpiece and have a lame or illogical story - that's another thing that has ruined the cinema over the years: logic - then they absolutely hate the film. I will actually agree with that in some ways. As much as I may dislike it and want to change my view, it really is difficult to love a film whose narrative I perceive as poor. However, other people tend to get annoyed at a loose narrative. This is certainly what must drive viewers away from Zabriskie Point. I could relate the story to you, but you probably would just think it was nonsensical. It is, actually, but, to me, that just made the whole endeavor more fantastic and beautiful. I'd actually compare it favorably to 2001, which is my favorite film. However, 2001 is perfectly coherent compared to the rambling narrative of this film.<br /><br />What Zabriskie Point has in spades is mood. The music helps a lot; the score includes a lot of acts of the day, including Pink Floyd. The mood is kind of similar to the moods of Antonioni's other masterpieces, filled with loneliness and desolation. Also the freedom that comes from that. The best sequence in the film is when the lead man and woman (her name is Daria, I know, but I don't remember his name) pull over in their vehicle next to a historic marker on a desert highway. There is, beyond the stone wall that has been erected to keep cars from flying off, an ancient lakebed. It's basically a rocky desert, and the two go to play in it. The setting is enormously beautiful. The woman says: \"This is such a beautiful place. What do you think?\" The man: \"I think it's dead.\" There's no inclination to whether that's a good thing or a bad thing. This is a lot like sentiments expressed in other Antonioni films - characters are constantly wanting to disappear or become invisible. Instead of David Locke, the protagonist of The Passenger, fed up with journalism, we have the young hippie sick of his friends' politics - he thinks they talk too much and don't act out what they feel is right, or at least he says he does. It seems to me more like he just wanted out of the situation.<br /><br />The film is also simply amazing visually. Antonioni's films are all identifiable by just a few frames, but his visual style was always building. I like The Passenger more than I do Zabriskie Point, but Zabriskie Point might be his ultimate accomplishment in that aspect. Well, that might sound odd - L'Avventura and Red Desert are amazing pictorially. I think it's the camera movements that are particularly amazing here. He obviously made a ton of money on Blowup, which was the biggest arthouse hit of its day, the biggest ever at that point. He spends it well here, especially with his aerial shots. One of the film's greatest sequences involves the man, who has stolen a man's private airplane, dive-bombing Daria in her car.<br /><br />The one thing that can be fairly criticized is the film's politics. They're certainly facile. Not that hippies were facile, but that Antonioni's vision of hippies - there weren't any in Italy, of course - are bizarre and, well, filtered through a foreigner's eyes. There's a rather childish criticism of advertising, but it's a criticism that still exists today. I say, can't you people just ignore it? What does it hurt? Are you walking around buying things you don't want because of billboards? Or there is also the criticism against capitalism. Daria, a secretary, works for a company that is stealing the land in the desert - the land that she and the man enjoyed to themselves - in order to make cheap, suburban homes for families. Rod Taylor, a very underrated actor whose most famous roles were in The Time Machine and The Birds, plays her boss. The ending, which I won't ruin - you've got to see it - is almost offensively cheap. I can, though, understand the treatment of police officers. Not that I disdain them generally, but they were awful at the time. They can still be awful now. They've always had too much power.<br /><br />These trite arguments against the American way of life still don't effect my opinion of the film much. I find this filtered view of America extremely interesting. I really don't think a hippie would have disagreed with Antonioni. 10/10."
"6151_7"	1	"I will always have a soft spot for this Disney flick, another of their part live action/part animation entries that sought to recreate the success of \"Mary Poppins\" and never quite made it. When I was in grade school, every once in a while we would have a movie day, where the whole school would crowd into the cafeteria, and a movie would be projected the old-fashioned way, multiple reels and all. At the time, it seemed like a momentous occasion whenever this day arrived, and \"Bedknobs and Broomsticks\" is one of the movies I can remember seeing this way.<br /><br />And from what I remember, it's quite charming. Angela Lansbury never put her name to anything that wasn't at least competent, and she's winning here as a witch with a magic bed (boy, that could be misconstrued, couldn't it?) who can take her and a couple of young kids on magic adventures to far-off places. Come on, what kid wouldn't want a bed like that? <br /><br />Grade: A"
"10185_10"	1	"Seeing this movie was the most fun I've had at the cinema in a long time. However, I am not able to say whether this is a good or a bad film, because such simple qualifications simply cannot be applied. This picture has everything any movie could ever have. It has characteristics of a romantic comedy, a political commentary, a thriller, a drama, an action movie, a musical, and an absurdist self-conscious art film. It's all in there, adding up to a myth.<br /><br />The basic premise is about an Indian couple, Nandini (Karishma Kapoor) and Shekhar (Sanjay Kapoor), happily living in Canada, who rush to India to visit the husband's parents after a disturbing news report. The rest of the story takes place in India, where the couple find themselves in the midst of a plot of fratricidal violence. At one point, the story borrows from \"Not without my baby,\" but to call Shakti a remake of anything would be an injustice.<br /><br />The ostensible story line takes a backseat to a number of astonishing interruptions, including Shah Rukh Khan's dream of Aishwarya Rai which comes as if out of another movie. In fact, the two stars are on all the posters, but they appear really late in the film, and only Shah Rukh ends up being a real character. Yet he makes up for it with a spirited and truly unexpected performance.<br /><br />Karishma Kapoor is the one with most work to do in this film, and she does an admirable job, having to link up the film's twists and turns with a show of believable emotion. Another notable presence is Nana Patekar, who plays Narsimha, the tyrannical father of the husband Shekhar. Nana Patekar dominates every scene he's in with a scary but nuanced character.<br /><br />The movie is not without its share of realism. Violence is rampant, but truly disturbing in the abuse received by most of the female characters, with Karishma getting soundly beaten on a number of occasions. At times, this violence is clearly disturbing but ultimately it becomes surreal as every dramatic sequence is usually followed by such comic and spectacular turns that the overall effect is nothing but cathartic.<br /><br />I have seen a share of Bollywood releases, and the mixing of genres and incredible plot resolutions are certainly their norm. But \"Shakti\" raises the bar by absorbing an even greater masala without becoming ridiculous. It is a film that achieves the grandeur of a Shakespearian tragedy, where the audience of the rabble and royalty is equally entertained. It is pure, gratuitous cinema, and the director Krishna Vamsi must have had a dream of a good time by throwing in every trick in the book. Perhaps, the all-important message of violence begetting violence and the inspiring extents of motherly love were not the thoughts on my mind, but I came out of watching \"Shakti\" exhilarated. Making movies can be the most fun in the world!"
"1416_1"	0	"Strange... I like all this movie crew and dark humor movies; but didn't like this one at all! It's awful, horrible and surely not funny at all. Pity cannot do a whole movie plot, disgust either. And it was really boring. Long empty moments fills the movie; it could have been removed. It should have been in another shorter format, surely. Maybe i expected too much from the crew - like saving the movie lol -. It's also filled with overused clichés of characters and situations... I don't get it why people liked it... \"Poetry\", \"hope\"; nope 'mam, didn't see anything like that! ^^ All in all, it's empty and crude, pitiful and hopeless. Oh darn this one........"
"5402_9"	1	"Hitokiri (which translates roughly as \"assassination\"), a/k/a \"Tenchu\" which translates roughly as \"divine punishment\") showcases Hideo Gosha at the top of his form. Do NOT miss this one, or Gosha's other classic, Goyokin! Hitokiri is not only one of Gosha's best films, it's one of the best \"samurai/chambara\" films ever made, and perhaps one of the best Japanese films ever exported.<br /><br />Be warned, all of the intricate plot details in Hitokiri can be a little hard to follow for those unfamiliar with 19th century Japanese history. Even so, the underlying human drama is obvious and open to all viewers. As per the norm for Gosha, Hitokiri provides yet another variation on his traditional theme of \"loyalty to one's lord\" vs. \"doing the right thing\". However, Gosha develops his favorite theme with such sophistication, that it's really _the_ movie to see (along with Goyokin, of course).<br /><br />I suppose it breaks down like this: If you want a simpler, more action-oriented tale, you might want to see Goyokin. However, if you want a more thoughtful, multilayered (albeit grim) drama, see this one.<br /><br />(OK, OK, essentially, the historical backdrop is a massive power grap between many different samurai clans who are either (1) working to reform, yet retain, the Tokugawa Shogunate, and (2) those who are trying to install the Emperor Meiji as the supreme ruler of Japan. Of course, those clans working \"for\" Emperor Meiji were often less interested in \"reforming\" Japan than in ensuring their own clan more power in the \"new world order\". Ironically, the entire feudal system was officially abolished as one of the first reforms of the Meiji government. It's ironic twists like this -- Gosha's big on irony -- that make the entire plot all the more bittersweet.)<br /><br />What distinguishes \"Hitokiri\" from Gosha's other movies is Gosha's mature sense of cinematography. Every shot is thoughtfully composed, and (much like Kubrick's Barry Lyndon) each frame of the movie could hold its own as a still composition. Of course, this is typical Gosha. Hitokiri really stands out with stunning backdrops, including(as with Goyokin) many riveting seascapes. Just watch the opening sequence, and you're hooked! Make no mistake, this is no English period piece: Hitokiri is extremely violent (don't say you weren't warned).<br /><br />What else, other than cool camera work, makes Hitokiri stand out? The performances seem (to me) a bit more subtle in this one. Katsu Shintaro (of Zatoichi/Hanzo the Razor fame) turns in a star performance as the conflicted protagonist/antihero, Okada Izo. Katsu manages to instill humanity to a character that seems almost more wild animal than villain. Throughout the movie, you're never quite sure if you're engaged or revolted by Okada's character. At the same time, Katsu's portrayal of Okada's ravenous hunger for respect, and his later pathetic attempts at redemption, seem so human that you can't help but feel empathy/sympathy. Of course, after seeing Nakadai Tatsuya play the tortured hero in \"Goyokin\", it's great to see him play such a ruthless villain in \"Hitokiri\". He's just perfect, there's nothing more to say!<br /><br />As a final note, perhaps more interesting to buffs than to casual fans, don't miss the last screen appearance of Mishima Yukio (yes, the closeted gay right-wing ultranationalist novelist who committed suicide by seppuku before the crowd of jeering Japanese military personnel he \"kidnapped\" in 1970, and had a movie on his life and work made by Paul Schrader), who actually does a pretty solid job of portraying the honorable (for an assassin) Shinbei Tanaka."
"1727_3"	0	"We have a lake. We have an animated meteor crashing. We have a killer stop-motion dinosaur with flippers. Okay, so let's call this movie THE CRATER LAKE MONSTER. What else can we add? Hmm, two idiots called Arnie & Mitch to define the ultimate definition of \"comic relief\". We also got to have a sheriff who doesn't really do a damn thing in this film and whom nobody listens to. Aw crap, we're over halfway through the movie and we forgot to insert a bad guy! No worries, let's introduce some guy with a moustache, have him rob a store to indicate he's a bad guy, then have him pop up somewhere near the lake, have him chased through the woods and all this for the sole purpose of him ending up as dinosaur snack food. That should work.<br /><br />A complete, clumsy mess, this film. Its logic will twist your mind to force laughter out of you. The first film to feature Dave Allen as a \"stop motion supervisor\". After this one, he joined forces with Charles Band for several years until the the mid-nineties, when Band ran out of money to pay him, I guess. The dinosaur effects are charming and the whole film is pretty damn unintentionally funny. Unfortunately, that's about the only good thing that can be said for it.<br /><br />Good Badness? Yes. The mind-bending logic in the narrative should be enough reason to put it on the list. If not, Arnie & Mitch will do the trick. 3/10 and 8/10"
"3260_3"	0	"Doc Savage: The Man of Bronze is a horrible movie. Poorly scripted, over-acted, and just plain silly. That being said... it is actually an enjoyable movie on some level. This movie begs to be watched in a group with an ample supply of cheap beer. It's one of those movies like \"Santa Claus conquers the Martians\" or \"Yor, the Hunter from the Future\"... so bad it is almost good. If you have the right group of people this movie is a blast to watch. It's campy. It's fun. It has a theme by Sousa. If you're looking for a good movie though, look elsewhere. 3/10.<br /><br />BTW, I've heard rumors some studio is exploring the possibility of a remake..."
